community_id,community_key,narrative_id,narrative_key,community_label,community_size,community_top_labels,narrative_label,num_communities,narrative_summary
48,COMMUNITY:48,0,NARRATIVE:0,MOHMAND; MOHMANDS; NINGRAHAR; Murder of Afghan District Official | An Afghan district official was murdered by Mohmands. | Violence | 1958-12,5,MOHMAND; MOHMANDS; NINGRAHAR; Murder of Afghan District Official | An Afghan district official was murdered by Mohmands. | Violence | 1958-12; Troop Suppression | Kabul sent troops to suppress agitation and arrest Mohmand leaders. | MilitaryAction | 1958-12,10TH AIR ARMY; 10TH AIR DIVISION; 11TH ARMORED INFANTRY BRIGADE; 12TH ARMY; ALGERIANS,43,This group connects 43 communities around: 10TH AIR ARMY; 10TH AIR DIVISION; 11TH ARMORED INFANTRY BRIGADE; 12TH ARMY; ALGERIANS; BAGHDAD UNIVERSITY; BANK OF KOREA; BELGIAN OFFICIALS.
50,COMMUNITY:50,0,NARRATIVE:0,GENERAL ARTEMEV; GENERAL SINILOV; SOVIET FOREIGN MINISTER MOLOTOV; YUGOSLAV CHARGE,5,GENERAL ARTEMEV; GENERAL SINILOV; SOVIET FOREIGN MINISTER MOLOTOV; YUGOSLAV CHARGE; Clarification of US intentions | Soviet Ambassador Pavlov sought clarification of US intentions during a courtesy call by Ambassador Dillon. | Communication | 1,10TH AIR ARMY; 10TH AIR DIVISION; 11TH ARMORED INFANTRY BRIGADE; 12TH ARMY; ALGERIANS,43,This group connects 43 communities around: 10TH AIR ARMY; 10TH AIR DIVISION; 11TH ARMORED INFANTRY BRIGADE; 12TH ARMY; ALGERIANS; BAGHDAD UNIVERSITY; BANK OF KOREA; BELGIAN OFFICIALS.
53,COMMUNITY:53,0,NARRATIVE:0,DUTCH AND AUSTRALIAN OFFICIALS; LEBANESE INTERIOR MINISTRY; Attempted dynamiting of parliament | Attempted attack linked to Communist and rightist parties | Violence | 1957-11-06; Dutch-Australian cooperation statement | Statement of intent to strengthen cooperation against Indonesian demands | PolicyAction | 1957-11-06,4,DUTCH AND AUSTRALIAN OFFICIALS; LEBANESE INTERIOR MINISTRY; Attempted dynamiting of parliament | Attempted attack linked to Communist and rightist parties | Violence | 1957-11-06; Dutch-Australian cooperation statement | Statement of intent to strengthen cooperation against Indonesian demands | PolicyAction | 1957-11-06,10TH AIR ARMY; 10TH AIR DIVISION; 11TH ARMORED INFANTRY BRIGADE; 12TH ARMY; ALGERIANS,43,This group connects 43 communities around: 10TH AIR ARMY; 10TH AIR DIVISION; 11TH ARMORED INFANTRY BRIGADE; 12TH ARMY; ALGERIANS; BAGHDAD UNIVERSITY; BANK OF KOREA; BELGIAN OFFICIALS.
54,COMMUNITY:54,0,NARRATIVE:0,NATIONAL TRADE UNION COUNCIL; WORKERS AND SOLDIERS COUNCIL OF SZOLNOK; WORKERS COMMITTEE OF GREATER MISKOLC; GENERAL STRIKE IN HUNGARY,4,NATIONAL TRADE UNION COUNCIL; WORKERS AND SOLDIERS COUNCIL OF SZOLNOK; WORKERS COMMITTEE OF GREATER MISKOLC; GENERAL STRIKE IN HUNGARY,10TH AIR ARMY; 10TH AIR DIVISION; 11TH ARMORED INFANTRY BRIGADE; 12TH ARMY; ALGERIANS,43,This group connects 43 communities around: 10TH AIR ARMY; 10TH AIR DIVISION; 11TH ARMORED INFANTRY BRIGADE; 12TH ARMY; ALGERIANS; BAGHDAD UNIVERSITY; BANK OF KOREA; BELGIAN OFFICIALS.
60,COMMUNITY:60,0,NARRATIVE:0,AUGUSTIN MARTINEZ SANCHEZ; KRIM; MANUEL FERNANDEZ; TUNISIAN OFFICIAL,4,AUGUSTIN MARTINEZ SANCHEZ; KRIM; MANUEL FERNANDEZ; TUNISIAN OFFICIAL,10TH AIR ARMY; 10TH AIR DIVISION; 11TH ARMORED INFANTRY BRIGADE; 12TH ARMY; ALGERIANS,43,This group connects 43 communities around: 10TH AIR ARMY; 10TH AIR DIVISION; 11TH ARMORED INFANTRY BRIGADE; 12TH ARMY; ALGERIANS; BAGHDAD UNIVERSITY; BANK OF KOREA; BELGIAN OFFICIALS.
62,COMMUNITY:62,0,NARRATIVE:0,DEPUTY PREMIER NHOUY; KHOU GOVERNMENT; MANGAL TRIBES; Kandahar disturbances | Large-scale rioting that occurred in Kandahar. | Violence | December,4,DEPUTY PREMIER NHOUY; KHOU GOVERNMENT; MANGAL TRIBES; Kandahar disturbances | Large-scale rioting that occurred in Kandahar. | Violence | December,10TH AIR ARMY; 10TH AIR DIVISION; 11TH ARMORED INFANTRY BRIGADE; 12TH ARMY; ALGERIANS,43,This group connects 43 communities around: 10TH AIR ARMY; 10TH AIR DIVISION; 11TH ARMORED INFANTRY BRIGADE; 12TH ARMY; ALGERIANS; BAGHDAD UNIVERSITY; BANK OF KOREA; BELGIAN OFFICIALS.
64,COMMUNITY:64,0,NARRATIVE:0,EAST GERMAN AIR FORCE; EAST GERMAN ARMY; East German exercise with air support | First noted exercise to include air support by East German army. | MilitaryAction | 1954-08-06; East German division level exercises | Two divisions of Corps North conducted separate exercises believed to be of division level. | MilitaryAction | 1954-08-16,4,EAST GERMAN AIR FORCE; EAST GERMAN ARMY; East German exercise with air support | First noted exercise to include air support by East German army. | MilitaryAction | 1954-08-06; East German division level exercises | Two divisions of Corps North conducted separate exercises believed to be of division level. | MilitaryAction | 1954-08-16,10TH AIR ARMY; 10TH AIR DIVISION; 11TH ARMORED INFANTRY BRIGADE; 12TH ARMY; ALGERIANS,43,This group connects 43 communities around: 10TH AIR ARMY; 10TH AIR DIVISION; 11TH ARMORED INFANTRY BRIGADE; 12TH ARMY; ALGERIANS; BAGHDAD UNIVERSITY; BANK OF KOREA; BELGIAN OFFICIALS.
65,COMMUNITY:65,0,NARRATIVE:0,EAST GERMAN RAILWAYS; FREE GERMAN YOUTH (FDJ); Turkey declines conference invitation | Turkey declines Jordan's invitation to the Jerusalem conference on Palestine. | Communication | 1954-05-20; EAST BERLIN YOUTH RALLY,4,EAST GERMAN RAILWAYS; FREE GERMAN YOUTH (FDJ); Turkey declines conference invitation | Turkey declines Jordan's invitation to the Jerusalem conference on Palestine. | Communication | 1954-05-20; EAST BERLIN YOUTH RALLY,10TH AIR ARMY; 10TH AIR DIVISION; 11TH ARMORED INFANTRY BRIGADE; 12TH ARMY; ALGERIANS,43,This group connects 43 communities around: 10TH AIR ARMY; 10TH AIR DIVISION; 11TH ARMORED INFANTRY BRIGADE; 12TH ARMY; ALGERIANS; BAGHDAD UNIVERSITY; BANK OF KOREA; BELGIAN OFFICIALS.
66,COMMUNITY:66,0,NARRATIVE:0,"CHINESE COMMUNIST 26TH AIR DIVISION; LIUCHOU; Denunciation of Nagy | Rakosi's denunciation of Nagy. | Communication | 1955-03-04; Troop Shipment to Quemoy | Shipment of approximately 13,000 Chinese Nationalist filler personnel to the Quemoy group. | MilitaryAction | March 1955",4,"CHINESE COMMUNIST 26TH AIR DIVISION; LIUCHOU; Denunciation of Nagy | Rakosi's denunciation of Nagy. | Communication | 1955-03-04; Troop Shipment to Quemoy | Shipment of approximately 13,000 Chinese Nationalist filler personnel to the Quemoy group. | MilitaryAction | March 1955",10TH AIR ARMY; 10TH AIR DIVISION; 11TH ARMORED INFANTRY BRIGADE; 12TH ARMY; ALGERIANS,43,This group connects 43 communities around: 10TH AIR ARMY; 10TH AIR DIVISION; 11TH ARMORED INFANTRY BRIGADE; 12TH ARMY; ALGERIANS; BAGHDAD UNIVERSITY; BANK OF KOREA; BELGIAN OFFICIALS.
67,COMMUNITY:67,0,NARRATIVE:0,GOODYEAR; WINGFOOT; Troop transfer decision | Prime Minister Djuanda stated a decision had been made to transfer additional troops to Sumatra. | PolicyAction,3,GOODYEAR; WINGFOOT; Troop transfer decision | Prime Minister Djuanda stated a decision had been made to transfer additional troops to Sumatra. | PolicyAction,10TH AIR ARMY; 10TH AIR DIVISION; 11TH ARMORED INFANTRY BRIGADE; 12TH ARMY; ALGERIANS,43,This group connects 43 communities around: 10TH AIR ARMY; 10TH AIR DIVISION; 11TH ARMORED INFANTRY BRIGADE; 12TH ARMY; ALGERIANS; BAGHDAD UNIVERSITY; BANK OF KOREA; BELGIAN OFFICIALS.
69,COMMUNITY:69,0,NARRATIVE:0,EAST GERMAN ALERT AND BORDER POLICE; SAXONY; THURINGIA,3,EAST GERMAN ALERT AND BORDER POLICE; SAXONY; THURINGIA,10TH AIR ARMY; 10TH AIR DIVISION; 11TH ARMORED INFANTRY BRIGADE; 12TH ARMY; ALGERIANS,43,This group connects 43 communities around: 10TH AIR ARMY; 10TH AIR DIVISION; 11TH ARMORED INFANTRY BRIGADE; 12TH ARMY; ALGERIANS; BAGHDAD UNIVERSITY; BANK OF KOREA; BELGIAN OFFICIALS.
76,COMMUNITY:76,0,NARRATIVE:0,ADMIRAL SMOOT; MINISTER OF DEFENSE YU TA-WEI; YU TA-WEI,3,ADMIRAL SMOOT; MINISTER OF DEFENSE YU TA-WEI; YU TA-WEI,10TH AIR ARMY; 10TH AIR DIVISION; 11TH ARMORED INFANTRY BRIGADE; 12TH ARMY; ALGERIANS,43,This group connects 43 communities around: 10TH AIR ARMY; 10TH AIR DIVISION; 11TH ARMORED INFANTRY BRIGADE; 12TH ARMY; ALGERIANS; BAGHDAD UNIVERSITY; BANK OF KOREA; BELGIAN OFFICIALS.
78,COMMUNITY:78,0,NARRATIVE:0,KONSTANTIN PETUKHOV; USSR STATE SCIENTIFIC-TECHNICAL COMMITTEE; YURY MAKSAREV,3,KONSTANTIN PETUKHOV; USSR STATE SCIENTIFIC-TECHNICAL COMMITTEE; YURY MAKSAREV,10TH AIR ARMY; 10TH AIR DIVISION; 11TH ARMORED INFANTRY BRIGADE; 12TH ARMY; ALGERIANS,43,This group connects 43 communities around: 10TH AIR ARMY; 10TH AIR DIVISION; 11TH ARMORED INFANTRY BRIGADE; 12TH ARMY; ALGERIANS; BAGHDAD UNIVERSITY; BANK OF KOREA; BELGIAN OFFICIALS.
81,COMMUNITY:81,0,NARRATIVE:0,ANNAMESE; FRENCH VICE-CONSUL; ROYERE,3,ANNAMESE; FRENCH VICE-CONSUL; ROYERE,10TH AIR ARMY; 10TH AIR DIVISION; 11TH ARMORED INFANTRY BRIGADE; 12TH ARMY; ALGERIANS,43,This group connects 43 communities around: 10TH AIR ARMY; 10TH AIR DIVISION; 11TH ARMORED INFANTRY BRIGADE; 12TH ARMY; ALGERIANS; BAGHDAD UNIVERSITY; BANK OF KOREA; BELGIAN OFFICIALS.
84,COMMUNITY:84,0,NARRATIVE:0,FIRST FOREIGN LEGION PARACHUTE REGIMENT; SEVENTH REGIMENT; MILITARY REVOLT,3,FIRST FOREIGN LEGION PARACHUTE REGIMENT; SEVENTH REGIMENT; MILITARY REVOLT,10TH AIR ARMY; 10TH AIR DIVISION; 11TH ARMORED INFANTRY BRIGADE; 12TH ARMY; ALGERIANS,43,This group connects 43 communities around: 10TH AIR ARMY; 10TH AIR DIVISION; 11TH ARMORED INFANTRY BRIGADE; 12TH ARMY; ALGERIANS; BAGHDAD UNIVERSITY; BANK OF KOREA; BELGIAN OFFICIALS.
90,COMMUNITY:90,0,NARRATIVE:0,JULIUSZ HUEBNER; POLANDS INTERNAL SECURITY FORCES; WACLAW KOMAR,3,JULIUSZ HUEBNER; POLANDS INTERNAL SECURITY FORCES; WACLAW KOMAR,10TH AIR ARMY; 10TH AIR DIVISION; 11TH ARMORED INFANTRY BRIGADE; 12TH ARMY; ALGERIANS,43,This group connects 43 communities around: 10TH AIR ARMY; 10TH AIR DIVISION; 11TH ARMORED INFANTRY BRIGADE; 12TH ARMY; ALGERIANS; BAGHDAD UNIVERSITY; BANK OF KOREA; BELGIAN OFFICIALS.
93,COMMUNITY:93,0,NARRATIVE:0,"BRITISH DE HAVILLAND; HELWAN; Construction of large installation | Egypt began construction of a large installation comprising a steelworks, foundry, and rolling mill. | Other | late 1954",3,"BRITISH DE HAVILLAND; HELWAN; Construction of large installation | Egypt began construction of a large installation comprising a steelworks, foundry, and rolling mill. | Other | late 1954",10TH AIR ARMY; 10TH AIR DIVISION; 11TH ARMORED INFANTRY BRIGADE; 12TH ARMY; ALGERIANS,43,This group connects 43 communities around: 10TH AIR ARMY; 10TH AIR DIVISION; 11TH ARMORED INFANTRY BRIGADE; 12TH ARMY; ALGERIANS; BAGHDAD UNIVERSITY; BANK OF KOREA; BELGIAN OFFICIALS.
1,COMMUNITY:1,1,NARRATIVE:1,35TH ARMY; 7TH GUARDS MECHANIZED DIVISION; ABDOLLAH ENTEZAM; ABDULLAH GOVERNMENT,2470,35TH ARMY; 7TH GUARDS MECHANIZED DIVISION; ABDOLLAH ENTEZAM; ABDULLAH GOVERNMENT; ABDUL AZIZ CHOUCHANE; ABD AL-KARIM; ACHILLES; ACTING CHIEF OF STAFF LUBIS; ADENAUER; ADENAUER COALITION; ADENAUER GOVERNMENT; ADMIRAL DOYLE; ADMIRAL FECHTELER; ADMIRAL MCCORMICK; ADMIRAL MOUNTBATTEN,35TH ARMY; 7TH GUARDS MECHANIZED DIVISION; ABDOLLAH ENTEZAM; ABDULLAH GOVERNMENT; 11-MEMBER EXECUTIVE COUNCIL,15,This group connects 15 communities around: 35TH ARMY; 7TH GUARDS MECHANIZED DIVISION; ABDOLLAH ENTEZAM; ABDULLAH GOVERNMENT; 11-MEMBER EXECUTIVE COUNCIL; 12-NATION COMMISSION; 21ST OF SEPTEMBER MOVEMENT; 308TH DIVISION.
2,COMMUNITY:2,1,NARRATIVE:1,11-MEMBER EXECUTIVE COUNCIL; 12-NATION COMMISSION; 21ST OF SEPTEMBER MOVEMENT; 308TH DIVISION,1232,"11-MEMBER EXECUTIVE COUNCIL; 12-NATION COMMISSION; 21ST OF SEPTEMBER MOVEMENT; 308TH DIVISION; 3,700 WORKERS; ABDON PARRA; ABD AL-WAHHAB MIRJAN; ACCION DEMOCRATICA; ADENAUER SUPPORTERS; ADLAI STEVENSON; ADMIRAL WOLFGANG LARRAZABAL; ADOLFO LOPEZ MATEOS; ADU; AFRICAN POLITICAL PARTY; AFRICA FREEDOM DAY",35TH ARMY; 7TH GUARDS MECHANIZED DIVISION; ABDOLLAH ENTEZAM; ABDULLAH GOVERNMENT; 11-MEMBER EXECUTIVE COUNCIL,15,This group connects 15 communities around: 35TH ARMY; 7TH GUARDS MECHANIZED DIVISION; ABDOLLAH ENTEZAM; ABDULLAH GOVERNMENT; 11-MEMBER EXECUTIVE COUNCIL; 12-NATION COMMISSION; 21ST OF SEPTEMBER MOVEMENT; 308TH DIVISION.
3,COMMUNITY:3,1,NARRATIVE:1,1ST AIRBORNE BATTALION; 1ST INFANTRY DIVISION; 21ST DIVISION; 54TH BATTALION,848,1ST AIRBORNE BATTALION; 1ST INFANTRY DIVISION; 21ST DIVISION; 54TH BATTALION; 7TH DIVISION; 7 OPPOSITION POLITICAL PARTIES; ACADEMY OF ARTILLERY SCIENCES; ACTING PRIME MINISTER QUAT; ACTION GROUP; ADMIRAL CARNEY; AFGHAN ARMY; AFRO-ASIAN COUNTRIES; AIR CHIEF MARSHAL CHALERMKIAT; AIR FORCE COMMANDER; ALLIANCE PARTY,35TH ARMY; 7TH GUARDS MECHANIZED DIVISION; ABDOLLAH ENTEZAM; ABDULLAH GOVERNMENT; 11-MEMBER EXECUTIVE COUNCIL,15,This group connects 15 communities around: 35TH ARMY; 7TH GUARDS MECHANIZED DIVISION; ABDOLLAH ENTEZAM; ABDULLAH GOVERNMENT; 11-MEMBER EXECUTIVE COUNCIL; 12-NATION COMMISSION; 21ST OF SEPTEMBER MOVEMENT; 308TH DIVISION.
4,COMMUNITY:4,1,NARRATIVE:1,14TH DIVISION; 62 GROUP; ABADAN; ABAKUMOV,711,14TH DIVISION; 62 GROUP; ABADAN; ABAKUMOV; ACHDUT HAAVODA; ACTING GOVERNOR GENERAL MIRZA; ADEN PROTECTORATE FEDERATION; ADJEI; ADMIRAL BURKE; AF OF L; AGRARIAN INSTITUTE; AGUDAT; AIR MINISTER KRAUSE; ALSOGARAY; AMBASSADOR BISHOP,35TH ARMY; 7TH GUARDS MECHANIZED DIVISION; ABDOLLAH ENTEZAM; ABDULLAH GOVERNMENT; 11-MEMBER EXECUTIVE COUNCIL,15,This group connects 15 communities around: 35TH ARMY; 7TH GUARDS MECHANIZED DIVISION; ABDOLLAH ENTEZAM; ABDULLAH GOVERNMENT; 11-MEMBER EXECUTIVE COUNCIL; 12-NATION COMMISSION; 21ST OF SEPTEMBER MOVEMENT; 308TH DIVISION.
5,COMMUNITY:5,1,NARRATIVE:1,ABDALLAH AL-YAFI; ABDULLAH RIMAWI; ABD-AL HAMID BADAWI PASHA; ADMIRAL MANOLA,501,ABDALLAH AL-YAFI; ABDULLAH RIMAWI; ABD-AL HAMID BADAWI PASHA; ADMIRAL MANOLA; AHMAD HUSAYN; AHMAD MURTADA AL-MARAGHI BEY; AHMED HUSSEIN PASHA; ALBANIAN COURTS; ALBANIAN EXILE GROUP; ALBANIAN POLICE; ALEXANDRETTA; ALEXANDRIA UNIVERSITY; ALI MAHER; AL KHOURI; AL URABI,35TH ARMY; 7TH GUARDS MECHANIZED DIVISION; ABDOLLAH ENTEZAM; ABDULLAH GOVERNMENT; 11-MEMBER EXECUTIVE COUNCIL,15,This group connects 15 communities around: 35TH ARMY; 7TH GUARDS MECHANIZED DIVISION; ABDOLLAH ENTEZAM; ABDULLAH GOVERNMENT; 11-MEMBER EXECUTIVE COUNCIL; 12-NATION COMMISSION; 21ST OF SEPTEMBER MOVEMENT; 308TH DIVISION.
6,COMMUNITY:6,1,NARRATIVE:1,ABDUL RAHMAN AZZAM; ABUL PANAHI; AFRICAN REVOLUTIONARY FRONT FOR THE NATIONAL INDEPENDENCE OF PORTUGUESE COLONIES; AFRICAN REVOLUTIONARY FRONT FOR THE NATIONAL INDEPENDENCE OF PORTUGUESE COLONIES (FRAIN),363,ABDUL RAHMAN AZZAM; ABUL PANAHI; AFRICAN REVOLUTIONARY FRONT FOR THE NATIONAL INDEPENDENCE OF PORTUGUESE COLONIES; AFRICAN REVOLUTIONARY FRONT FOR THE NATIONAL INDEPENDENCE OF PORTUGUESE COLONIES (FRAIN); ALBERTO FRANCO NOGUEIRA; ALFONS GORBACH; ALFREDO RODRIGUES DOS SANTOS; AMERICAN EMBASSY IN RIO DE JANEIRO; AMILCAR CABRAL; ANGLO-AMERICAN CONSORTIUM; ANGLO-EGYPTIAN CRISIS; ANGOLA; ANGOLAN NATIONALISTS; ANGOLAN PEOPLES UNION (UPA); ARAB HIGHER COMMITTEE,35TH ARMY; 7TH GUARDS MECHANIZED DIVISION; ABDOLLAH ENTEZAM; ABDULLAH GOVERNMENT; 11-MEMBER EXECUTIVE COUNCIL,15,This group connects 15 communities around: 35TH ARMY; 7TH GUARDS MECHANIZED DIVISION; ABDOLLAH ENTEZAM; ABDULLAH GOVERNMENT; 11-MEMBER EXECUTIVE COUNCIL; 12-NATION COMMISSION; 21ST OF SEPTEMBER MOVEMENT; 308TH DIVISION.
7,COMMUNITY:7,1,NARRATIVE:1,67TH ARMY; AFRICAN DEMOCRATIC RALLY; AFRICAN REGROUPMENT PARTY; AIR INDIA INTERNATIONAL,294,67TH ARMY; AFRICAN DEMOCRATIC RALLY; AFRICAN REGROUPMENT PARTY; AIR INDIA INTERNATIONAL; ALBANIAN PEOPLES ASSEMBLY; ALEXEJ CEPICKA; AMERICAN COMPANIES; AMERICAN EMBASSY IN OTTAWA; AMERICAN JOINT DISTRIBUTION COMMITTEE; AMERICAN LEGATION; ANA KETHELY; ANTONIN NOVOTNY; ARCHBISHOP GROESZ; ARCHBISHOP GROSZ; AUSTRIAN SOCIALISTS,35TH ARMY; 7TH GUARDS MECHANIZED DIVISION; ABDOLLAH ENTEZAM; ABDULLAH GOVERNMENT; 11-MEMBER EXECUTIVE COUNCIL,15,This group connects 15 communities around: 35TH ARMY; 7TH GUARDS MECHANIZED DIVISION; ABDOLLAH ENTEZAM; ABDULLAH GOVERNMENT; 11-MEMBER EXECUTIVE COUNCIL; 12-NATION COMMISSION; 21ST OF SEPTEMBER MOVEMENT; 308TH DIVISION.
8,COMMUNITY:8,1,NARRATIVE:1,"20TH PARTY CONGRESS; ACADEMY OF SCIENCES, USSR; ADHEMAR DE BARROS; AFRICAN MEMBERS OF THE COMMUNITY",286,"20TH PARTY CONGRESS; ACADEMY OF SCIENCES, USSR; ADHEMAR DE BARROS; AFRICAN MEMBERS OF THE COMMUNITY; AHMED FRANCIS; AIR MINISTER FLEUISS; ALEKSANDR DOMRACHEV; ALGERIAN COMMUNIST PARTY; ALGERIAN NATIONAL LIBERATION ARMY; ALL-UNION PARTY PRESIDIUM; AMBASSADOR CABOT; AMBASSADOR GROSS; AMERICAN AIR ATTACHE; AMERICAN AND FOREIGN POWER COMPANY; AMERICAN NAVAL ATTACHÉ",35TH ARMY; 7TH GUARDS MECHANIZED DIVISION; ABDOLLAH ENTEZAM; ABDULLAH GOVERNMENT; 11-MEMBER EXECUTIVE COUNCIL,15,This group connects 15 communities around: 35TH ARMY; 7TH GUARDS MECHANIZED DIVISION; ABDOLLAH ENTEZAM; ABDULLAH GOVERNMENT; 11-MEMBER EXECUTIVE COUNCIL; 12-NATION COMMISSION; 21ST OF SEPTEMBER MOVEMENT; 308TH DIVISION.
9,COMMUNITY:9,1,NARRATIVE:1,26 OF JULY MOVEMENT; 8TH AND 10TH BOMBER DIVISIONS; ABYE; ADMIRAL AUBOYNEAU,279,26 OF JULY MOVEMENT; 8TH AND 10TH BOMBER DIVISIONS; ABYE; ADMIRAL AUBOYNEAU; ADRIEN OMARI; AFL/CIO; ALBANIAN REAR ADMIRAL SEJKO; ALCIBIADES AROSEMENA; ALVAREZ PLATA; ANACONDA AND BRADEN MINES; ARAB MINISTERIAL CONFERENCE; ASRATE KASSA; AUTHENTIC MNR; BANAT YACOV; BASHI TRIBE,35TH ARMY; 7TH GUARDS MECHANIZED DIVISION; ABDOLLAH ENTEZAM; ABDULLAH GOVERNMENT; 11-MEMBER EXECUTIVE COUNCIL,15,This group connects 15 communities around: 35TH ARMY; 7TH GUARDS MECHANIZED DIVISION; ABDOLLAH ENTEZAM; ABDULLAH GOVERNMENT; 11-MEMBER EXECUTIVE COUNCIL; 12-NATION COMMISSION; 21ST OF SEPTEMBER MOVEMENT; 308TH DIVISION.
10,COMMUNITY:10,1,NARRATIVE:1,ABBOUD GOVERNMENT; ABDOULAYE DIALLO; ABDUL RAHMAN; ABD AL-HAMID SARRAJ,254,ABBOUD GOVERNMENT; ABDOULAYE DIALLO; ABDUL RAHMAN; ABD AL-HAMID SARRAJ; ABD AL-QADIR ISMAIL BUSTANI; ADAMAFIO; AFRICANS; AFRICAN EXILE GROUPS; AFRICAN LABOR CONFERENCE; AFRICAN NATIONAL CONGRESS; AFRO-SHIRAZI PARTY; AFRO-SHIRAZI PARTY (ASP); AHIDJO; AHIDJO GOVERNMENT; AHIDJO REGIME,35TH ARMY; 7TH GUARDS MECHANIZED DIVISION; ABDOLLAH ENTEZAM; ABDULLAH GOVERNMENT; 11-MEMBER EXECUTIVE COUNCIL,15,This group connects 15 communities around: 35TH ARMY; 7TH GUARDS MECHANIZED DIVISION; ABDOLLAH ENTEZAM; ABDULLAH GOVERNMENT; 11-MEMBER EXECUTIVE COUNCIL; 12-NATION COMMISSION; 21ST OF SEPTEMBER MOVEMENT; 308TH DIVISION.
11,COMMUNITY:11,1,NARRATIVE:1,ADMIRAL REFET ARKUN; AEGEAN SEA; AGFA FILM FACTORY; ALBANIAN WORKERS (COMMUNIST) PARTY,254,ADMIRAL REFET ARKUN; AEGEAN SEA; AGFA FILM FACTORY; ALBANIAN WORKERS (COMMUNIST) PARTY; AMBASSADOR JACOBS; AMERICAN PETROLEUM COMPANIES; AMERICAN UNIVERSITY; ARGENTINE EMBASSY; ASIAN SOCIALIST CONFERENCE; ASSOCIATION OF JOURNALISTS; AVIDAR; BERMAN; BIERUT; BISHOP CHOROMANSKI; BISON,35TH ARMY; 7TH GUARDS MECHANIZED DIVISION; ABDOLLAH ENTEZAM; ABDULLAH GOVERNMENT; 11-MEMBER EXECUTIVE COUNCIL,15,This group connects 15 communities around: 35TH ARMY; 7TH GUARDS MECHANIZED DIVISION; ABDOLLAH ENTEZAM; ABDULLAH GOVERNMENT; 11-MEMBER EXECUTIVE COUNCIL; 12-NATION COMMISSION; 21ST OF SEPTEMBER MOVEMENT; 308TH DIVISION.
12,COMMUNITY:12,1,NARRATIVE:1,10TH ARTILLERY DIVISION; 11TH ARMY; 13TH ARMY; 16 MAY 1961,225,10TH ARTILLERY DIVISION; 11TH ARMY; 13TH ARMY; 16 MAY 1961; 2ND FIELD ARMY; 6 JANUARY 1961; AFGHAN ARMY UNIFORM FACTORY; AKSEL LARSEN; ALAN WINNINGTON; ALBANIAN NATIONAL COMMITTEE; AMERICAN JOINT CHIEFS OF STAFF; AMERICAN MINISTER THAYER; ANADYR; ANTWERP; ARGENTINE COMMUNISTS,35TH ARMY; 7TH GUARDS MECHANIZED DIVISION; ABDOLLAH ENTEZAM; ABDULLAH GOVERNMENT; 11-MEMBER EXECUTIVE COUNCIL,15,This group connects 15 communities around: 35TH ARMY; 7TH GUARDS MECHANIZED DIVISION; ABDOLLAH ENTEZAM; ABDULLAH GOVERNMENT; 11-MEMBER EXECUTIVE COUNCIL; 12-NATION COMMISSION; 21ST OF SEPTEMBER MOVEMENT; 308TH DIVISION.
