node_key,degree
CANONICAL_ENTITY:HANKOW,4
CANONICAL_ENTITY:NURI_SAID_REGIME,4
CANONICAL_ENTITY:QASIM_REGIME,5
CANONICAL_ENTITY:SUBANDRIO,9
CANONICAL_ENTITY:UNITED_NATIONS_FORCES,13
EVENT_CLUSTER:284,8
EVENT_CLUSTER:654,8
EVENT_CLUSTER:658,9
EVENT_CLUSTER:659,9
EVENT_CLUSTER:660,8
EVENT_CLUSTER:665,6
EVENT_CLUSTER:666,6
EVENT_CLUSTER:676,8
EVENT_CLUSTER:701,10
EVENT_CLUSTER:720,10
EVENT_CLUSTER:721,10
CANONICAL_ENTITY:CHE_GUEVARA,13
EVENT_CLUSTER:144,10
CANONICAL_ENTITY:SOVIET_COMMUNIST_PARTY,6
EVENT_CLUSTER:73,6
EVENT_CLUSTER:74,6
CANONICAL_ENTITY:CHINESE_NATIONALISTS,6
CANONICAL_ENTITY:CHINESE_NATIONALIST_OFFICIALS,8
CANONICAL_ENTITY:KHARKOV,3
CANONICAL_ENTITY:KIEV,3
CANONICAL_ENTITY:KING_OF_LAOS,6
CANONICAL_ENTITY:LENINGRAD,3
CANONICAL_ENTITY:LIBERIA,11
CANONICAL_ENTITY:MAINLAND_CHINA,1
CANONICAL_ENTITY:NIGERIAN_PLAN,4
CANONICAL_ENTITY:SHARIF_EMAMI,15
CANONICAL_ENTITY:WALTER_LIPPMANN,8
EVENT_CLUSTER:332,15
EVENT_CLUSTER:333,15
EVENT_CLUSTER:570,13
EVENT_CLUSTER:571,22
EVENT_CLUSTER:572,13
EVENT_CLUSTER:733,8
EVENT_CLUSTER:734,8
EVENT_CLUSTER:735,8
EVENT_CLUSTER:801,15
EVENT_CLUSTER:802,7
EVENT_CLUSTER:803,7
EVENT_CLUSTER:812,10
EVENT_CLUSTER:813,10
CANONICAL_ENTITY:HAVANA,8
CANONICAL_ENTITY:HUNGARY,5
CANONICAL_ENTITY:LEFTIST_POLITICAL_LEADERS,1
CANONICAL_ENTITY:MIKHAIL_SUSLOV,5
CANONICAL_ENTITY:NIKOLAY_PODGORNY,5
CANONICAL_ENTITY:PRESIDENT_JORGE_ALESSANDRI,8
CANONICAL_ENTITY:SALVADORAN_JUNTA,10
CANONICAL_ENTITY:US_OWNED_MINING_COMPANIES,1
EVENT_CLUSTER:141,12
EVENT_CLUSTER:154,8
CANONICAL_ENTITY:CHINA_QUESTION,1
CANONICAL_ENTITY:PEIPING_PEOPLES_DAILY,4
EVENT_CLUSTER:651,10
EVENT_CLUSTER:652,10
EVENT_CLUSTER:653,10
CANONICAL_ENTITY:CHINESE_COMMUNIST_PARTY,8
CANONICAL_ENTITY:DAIREN,9
EVENT_CLUSTER:179,7
EVENT_CLUSTER:180,6
CANONICAL_ENTITY:CHINESE_NATIONALIST_AIR_FORCE,11
CANONICAL_ENTITY:PHOUMI_NOSAVAN,5
EVENT_CLUSTER:340,9
EVENT_CLUSTER:341,9
EVENT_CLUSTER:342,9
CANONICAL_ENTITY:CHINESE_NATIONALIST_TROOPS,17
CANONICAL_ENTITY:KENNEDY_ADMINISTRATION,8
EVENT_CLUSTER:631,13
EVENT_CLUSTER:632,13
EVENT_CLUSTER:633,13
CANONICAL_ENTITY:CHRISTIAN_DEMOCRATIC_GOVERNMENT,1
CANONICAL_ENTITY:ITALIAN_GOVERNMENT,4
CANONICAL_ENTITY:MONARCHISTS,4
CANONICAL_ENTITY:NENNI_SOCIALISTS,3
CANONICAL_ENTITY:POLISH_LEADER,3
CANONICAL_ENTITY:REPUBLICAN_PARTY,3
CANONICAL_ENTITY:SOCIAL_DEMOCRATIC_PARTY,3
EVENT_CLUSTER:279,9
CANONICAL_ENTITY:CHRISTIAN_DEMOCRATS,1
CANONICAL_ENTITY:SOCIALISTS,1
CANONICAL_ENTITY:CITIZENS_COUNCIL_ON_UNIFICATION,1
CANONICAL_ENTITY:CIVIL_MILITARY_DIRECTORATE,1
CANONICAL_ENTITY:CLAIM_0,3
CANONICAL_ENTITY:DOMINICAN_DICTATOR_TRUJILLO,6
CANONICAL_ENTITY:DOMINION_PARTY,4
CANONICAL_ENTITY:CLAIM_2,3
CANONICAL_ENTITY:JOSHUA_NKOMO,4
CANONICAL_ENTITY:REVOLUCION,8
CANONICAL_ENTITY:CLAIM_4,1
CANONICAL_ENTITY:COLOMBIAN_COMMUNIST_PARTY,8
CANONICAL_ENTITY:CONSERVATIVE_PARTY,6
CANONICAL_ENTITY:LIFE_ABROAD,4
EVENT_CLUSTER:367,9
EVENT_CLUSTER:368,9
CANONICAL_ENTITY:COUP,2
CANONICAL_ENTITY:LUMUMBA_REGIME,10
EVENT_CLUSTER:222,9
EVENT_CLUSTER:223,9
EVENT_CLUSTER:224,9
CANONICAL_ENTITY:COLONEL_KHAMOUANE,14
CANONICAL_ENTITY:MAKKI_ABBAS,5
EVENT_CLUSTER:606,16
EVENT_CLUSTER:607,16
EVENT_CLUSTER:608,16
EVENT_CLUSTER:609,16
CANONICAL_ENTITY:COUP_SUPPORTERS,1
CANONICAL_ENTITY:COMMONWEALTH_RELATIONS_OFFICE,4
CANONICAL_ENTITY:MINISTRY_OF_DEFENSE,4
CANONICAL_ENTITY:NYASALAND,3
CANONICAL_ENTITY:SANDYS,4
CANONICAL_ENTITY:THE_FEDERATION,4
EVENT_CLUSTER:478,12
EVENT_CLUSTER:479,13
CANONICAL_ENTITY:SALVADORAN_ARMED_FORCES,1
CANONICAL_ENTITY:YAVUZ,4
EVENT_CLUSTER:645,7
EVENT_CLUSTER:646,7
EVENT_CLUSTER:647,7
CANONICAL_ENTITY:COUP_IN_EL_SALVADOR,1
CANONICAL_ENTITY:SALVADORAN_ARMY,4
CANONICAL_ENTITY:COMMUNIST_AIRLIFT,1
CANONICAL_ENTITY:CZECH_OFFICIAL,4
CANONICAL_ENTITY:FRENCH_AIR_FORCE,6
CANONICAL_ENTITY:GUANTANAMO,3
CANONICAL_ENTITY:HARBIN,3
CANONICAL_ENTITY:HAYATO_IKEDA,7
CANONICAL_ENTITY:KATANGA_REGIME,6
CANONICAL_ENTITY:KAZAKH_REPUBLIC,5
CANONICAL_ENTITY:KUNMING,5
CANONICAL_ENTITY:LIU_SHAO_CHI,5
CANONICAL_ENTITY:LU_TING_YI,6
CANONICAL_ENTITY:MEXICAN_AMBASSADOR,4
CANONICAL_ENTITY:NIGERIAN_CHAIRMAN_OF_THE_UN_CONCILIATION_COMMISSION,5
CANONICAL_ENTITY:PASO,4
CANONICAL_ENTITY:PRO_COMMUNIST_LAOTIAN_FORCES,1
CANONICAL_ENTITY:PUSHKIN,8
CANONICAL_ENTITY:ROBERTS,4
CANONICAL_ENTITY:SEVEN_YEAR_PLAN,5
CANONICAL_ENTITY:SOUTH_CHINA_FLEET,5
CANONICAL_ENTITY:SOVIETS,4
CANONICAL_ENTITY:SO_1_SUBCHASER,6
CANONICAL_ENTITY:SPUTNIK_VII,12
CANONICAL_ENTITY:TIAO_SISOUMANG,8
CANONICAL_ENTITY:WORLD_HEALTH_ORGANIZATION,3
CANONICAL_ENTITY:YOULOU,9
EVENT_CLUSTER:110,10
EVENT_CLUSTER:112,10
EVENT_CLUSTER:128,8
EVENT_CLUSTER:149,24
EVENT_CLUSTER:226,7
EVENT_CLUSTER:286,6
EVENT_CLUSTER:294,11
EVENT_CLUSTER:295,11
EVENT_CLUSTER:296,11
EVENT_CLUSTER:299,16
EVENT_CLUSTER:300,15
EVENT_CLUSTER:301,15
EVENT_CLUSTER:302,10
EVENT_CLUSTER:303,10
EVENT_CLUSTER:446,10
EVENT_CLUSTER:447,10
EVENT_CLUSTER:448,10
EVENT_CLUSTER:449,10
EVENT_CLUSTER:521,6
EVENT_CLUSTER:522,9
EVENT_CLUSTER:523,6
EVENT_CLUSTER:530,7
EVENT_CLUSTER:64,12
EVENT_CLUSTER:685,8
EVENT_CLUSTER:686,8
EVENT_CLUSTER:692,9
EVENT_CLUSTER:693,17
EVENT_CLUSTER:729,8
EVENT_CLUSTER:814,7
EVENT_CLUSTER:815,7
EVENT_CLUSTER:816,7
CANONICAL_ENTITY:COMMUNIST_FORCES,1
CANONICAL_ENTITY:COMMUNIST_LEADERS,1
CANONICAL_ENTITY:COMMUNIST_PARTIES,5
EVENT_CLUSTER:181,4
CANONICAL_ENTITY:WORLD_FEDERATION_OF_TRADE_UNIONS,6
EVENT_CLUSTER:459,8
EVENT_CLUSTER:460,8
EVENT_CLUSTER:461,9
EVENT_CLUSTER:462,9
CANONICAL_ENTITY:COMMUNIST_PENETRATION_OF_AMERICA,1
CANONICAL_ENTITY:FRENCH_REPRESENTATION_IN_LAOS,5
CANONICAL_ENTITY:MCCLOY,6
CANONICAL_ENTITY:MOBUTU_REGIME,11
CANONICAL_ENTITY:POLISH_UN_DELEGATION,5
CANONICAL_ENTITY:RADIO_CONAKRY,4
CANONICAL_ENTITY:VIET_CONG,6
EVENT_CLUSTER:184,8
EVENT_CLUSTER:450,7
EVENT_CLUSTER:575,8
EVENT_CLUSTER:576,8
EVENT_CLUSTER:58,8
EVENT_CLUSTER:59,8
EVENT_CLUSTER:597,11
EVENT_CLUSTER:598,11
EVENT_CLUSTER:599,11
EVENT_CLUSTER:60,8
EVENT_CLUSTER:61,8
EVENT_CLUSTER:617,10
EVENT_CLUSTER:62,8
EVENT_CLUSTER:63,8
EVENT_CLUSTER:694,11
EVENT_CLUSTER:695,16
EVENT_CLUSTER:696,12
EVENT_CLUSTER:788,10
EVENT_CLUSTER:789,10
EVENT_CLUSTER:790,10
EVENT_CLUSTER:791,10
EVENT_CLUSTER:792,10
EVENT_CLUSTER:793,10
CANONICAL_ENTITY:CONGOLESE_EFFORTS,1
CANONICAL_ENTITY:CONGOLESE_FORCES,1
CANONICAL_ENTITY:CONGOLESE_OFFICIALS,1
CANONICAL_ENTITY:CONGOLESE_TROOPS,1
CANONICAL_ENTITY:CONGO_ROUND_TABLE_CONFERENCE,1
CANONICAL_ENTITY:NEPALI_COMMUNIST_PARTY,5
CANONICAL_ENTITY:PATNA,8
CANONICAL_ENTITY:SUBARNA_SHUMSHERE,4
EVENT_CLUSTER:412,7
EVENT_CLUSTER:413,7
CANONICAL_ENTITY:COUP_ATTEMPT,1
CANONICAL_ENTITY:CUBAN_COMMUNISTS,5
CANONICAL_ENTITY:GENERAL_STRIKE_PROTEST,1
CANONICAL_ENTITY:GENEVA,17
CANONICAL_ENTITY:INSURGENT_ACTIVITY,1
CANONICAL_ENTITY:INSURGENT_ACTIVITY_IN_CUBA,1
CANONICAL_ENTITY:KEITA,5
CANONICAL_ENTITY:ORIENTE_PROVINCE,5
CANONICAL_ENTITY:SARATOV,4
CANONICAL_ENTITY:SOVIET_ARMS_CARGO,1
CANONICAL_ENTITY:SPUTNIK_XI,5
CANONICAL_ENTITY:STALINGRAD,4
CANONICAL_ENTITY:WINIEWICZ,5
EVENT_CLUSTER:455,9
EVENT_CLUSTER:708,6
EVENT_CLUSTER:715,7
EVENT_CLUSTER:716,7
EVENT_CLUSTER:775,9
EVENT_CLUSTER:776,9
EVENT_CLUSTER:777,9
CANONICAL_ENTITY:FOREIGN_COMMUNIST_PARTIES,1
CANONICAL_ENTITY:CUBAN_GOVERNMENT,8
CANONICAL_ENTITY:LAS_VILLAS_PROVINCE,7
EVENT_CLUSTER:709,6
EVENT_CLUSTER:710,6
EVENT_CLUSTER:711,5
CANONICAL_ENTITY:CYPRUS_GOVERNMENT,10
CANONICAL_ENTITY:FAZIL_KUCHUK,8
CANONICAL_ENTITY:IKEDA_GOVERNMENT,6
CANONICAL_ENTITY:KISHI_GOVERNMENT,6
CANONICAL_ENTITY:MAKARIOS,12
EVENT_CLUSTER:287,7
EVENT_CLUSTER:288,7
EVENT_CLUSTER:289,7
CANONICAL_ENTITY:PONCE_ADMINISTRATION,6
CANONICAL_ENTITY:VELASCO_ADMINISTRATION,6
EVENT_CLUSTER:14,7
EVENT_CLUSTER:15,7
CANONICAL_ENTITY:DAGABUR,11
CANONICAL_ENTITY:GABREDARRE,6
CANONICAL_ENTITY:HONDURAS,6
CANONICAL_ENTITY:OSVALDO_LOPEZ,5
EVENT_CLUSTER:854,8
EVENT_CLUSTER:855,8
EVENT_CLUSTER:856,8
EVENT_CLUSTER:857,8
CANONICAL_ENTITY:DAGABUR_DEMONSTRATION,1
CANONICAL_ENTITY:DAGABUR_VIOLENCE,1
CANONICAL_ENTITY:DEMONSTRATIONS_IN_IRAQ,1
CANONICAL_ENTITY:DUTCH_OFFICIALS,1
CANONICAL_ENTITY:FRANCE_ALGERIA,1
CANONICAL_ENTITY:LEOPOLDVILLE_GROUP,4
CANONICAL_ENTITY:LIBERATION_ARMY_OF_SOUTH_VIETNAM,6
CANONICAL_ENTITY:PHAN_HUY_QUAT,6
EVENT_CLUSTER:707,4
CANONICAL_ENTITY:DISARMAMENT_PLAN,1
CANONICAL_ENTITY:DISSIDENT_GROUPS,1
CANONICAL_ENTITY:LT_COL_BUSIRI,5
CANONICAL_ENTITY:MALAYAN_PRIME_MINISTER_RAHMAN,5
CANONICAL_ENTITY:NETHERLANDS_NEW_GUINEA,5
EVENT_CLUSTER:517,11
EVENT_CLUSTER:518,11
CANONICAL_ENTITY:DOLINSK,10
CANONICAL_ENTITY:DOMINICAN_EXILES,1
CANONICAL_ENTITY:DOMINICAN_MILITARY_INTELLIGENCE_SERVICE_SIM,11
CANONICAL_ENTITY:GENERALISSIMO_RAFAEL_TRUJILLO,7
CANONICAL_ENTITY:RADIO_CARIBE,7
CANONICAL_ENTITY:RAMFIS_TRUJILLO,7
CANONICAL_ENTITY:US_CONSULATE,6
EVENT_CLUSTER:39,8
EVENT_CLUSTER:40,8
EVENT_CLUSTER:41,8
CANONICAL_ENTITY:ITALIAN_LIBERAL_PARTY,4
CANONICAL_ENTITY:PRIME_MINISTER_BALEWA,4
CANONICAL_ENTITY:VENEZUELAN_MILITARY_UPRISING,1
EVENT_CLUSTER:337,5
CANONICAL_ENTITY:MILITARY_CIVILIAN_JUNTA,8
CANONICAL_ENTITY:PRESIDENT_LEMUS,6
CANONICAL_ENTITY:ULBRICHT_REGIME,1
EVENT_CLUSTER:200,8
EVENT_CLUSTER:201,8
EVENT_CLUSTER:203,8
CANONICAL_ENTITY:EAST_GERMAN_REGIME,1
CANONICAL_ENTITY:EEC_COUNCIL_OF_MINISTERS_MEETING,1
CANONICAL_ENTITY:KATMANDU,6
EVENT_CLUSTER:410,9
EVENT_CLUSTER:411,9
CANONICAL_ENTITY:INDIAN_TROOPS,5
EVENT_CLUSTER:712,10
CANONICAL_ENTITY:VIOLENCE,1
CANONICAL_ENTITY:ENEMY_ELEMENTS,1
CANONICAL_ENTITY:EOKA,10
CANONICAL_ENTITY:KUCHUK,9
CANONICAL_ENTITY:PATRIOTIC_FRONT,6
EVENT_CLUSTER:290,8
EVENT_CLUSTER:291,8
CANONICAL_ENTITY:GBENYE,6
CANONICAL_ENTITY:MANZIKALA,5
EVENT_CLUSTER:483,10
EVENT_CLUSTER:484,10
EVENT_CLUSTER:573,10
EVENT_CLUSTER:574,10
CANONICAL_ENTITY:EXILED_NEPALESE_POLITICIANS,1
CANONICAL_ENTITY:FANFANIS_GOVERNMENT,1
CANONICAL_ENTITY:FOREIGN_MINISTERS_MEETING,1
CANONICAL_ENTITY:MUNOZ_GRANDES,5
CANONICAL_ENTITY:FRANCOIS_DUVALIER,13
CANONICAL_ENTITY:HAITI,17
CANONICAL_ENTITY:POPULAR_PARTY_FOR_NATIONAL_LIBERATION,9
CANONICAL_ENTITY:VATICAN,8
EVENT_CLUSTER:105,6
EVENT_CLUSTER:106,6
EVENT_CLUSTER:107,6
EVENT_CLUSTER:108,6
CANONICAL_ENTITY:FRENCH_ARMED_FORCES,1
CANONICAL_ENTITY:PARIS,4
CANONICAL_ENTITY:ROYAL_MOROCCAN_ARMY,3
EVENT_CLUSTER:596,6
EVENT_CLUSTER:603,9
EVENT_CLUSTER:605,9
CANONICAL_ENTITY:FRENCH_OFFICERS,1
CANONICAL_ENTITY:SHAKE_UP_IN_TADZHIKISTAN,1
CANONICAL_ENTITY:GALVAO_AND_DELGADO,1
CANONICAL_ENTITY:PORTUGUESE_EXILES,1
CANONICAL_ENTITY:UN_FORCES,7
EVENT_CLUSTER:861,8
EVENT_CLUSTER:862,8
CANONICAL_ENTITY:INTERIM_BOARD_OF_LABOR_LEADERS,1
CANONICAL_ENTITY:IRANS_ARMED_FORCES,1
CANONICAL_ENTITY:TANANARIVE_CONFERENCE,2
CANONICAL_ENTITY:INDONESIAN_COMMUNIST_PARTY,8
CANONICAL_ENTITY:INDONESIAN_PRESIDENT_SUKARNO,17
CANONICAL_ENTITY:PRESIDENT_DUVALIER,8
CANONICAL_ENTITY:SUDIBJO,7
EVENT_CLUSTER:100,11
EVENT_CLUSTER:97,11
EVENT_CLUSTER:99,11
CANONICAL_ENTITY:NUS_ADMINISTRATION,1
EVENT_CLUSTER:160,12
EVENT_CLUSTER:374,7
EVENT_CLUSTER:375,7
CANONICAL_ENTITY:HO_CHI_MINH,7
CANONICAL_ENTITY:LE_DUAN,6
CANONICAL_ENTITY:SPANISH_SAHARA,8
CANONICAL_ENTITY:TRUONG_CHINH,7
EVENT_CLUSTER:593,10
EVENT_CLUSTER:594,10
EVENT_CLUSTER:595,10
CANONICAL_ENTITY:LAOTIAN_ARMED_FORCES,1
CANONICAL_ENTITY:MEO_TRIBESMEN,4
CANONICAL_ENTITY:MINISTRY_OF_AGRICULTURE,4
CANONICAL_ENTITY:SARAVANE_PROVINCE,4
CANONICAL_ENTITY:US_PROPOSAL,1
EVENT_CLUSTER:165,8
EVENT_CLUSTER:166,8
EVENT_CLUSTER:167,8
EVENT_CLUSTER:558,10
EVENT_CLUSTER:797,9
EVENT_CLUSTER:798,9
CANONICAL_ENTITY:GENERAL_PUBLIC,1
CANONICAL_ENTITY:IRANIAN_NATIONALISTS,1
CANONICAL_ENTITY:WAR_SECRETARY_FRAGA,4
CANONICAL_ENTITY:NUCLEAR_TEST_BAN_CONFERENCE,1
EVENT_CLUSTER:817,7
EVENT_CLUSTER:818,7
EVENT_CLUSTER:819,7
CANONICAL_ENTITY:GERMAN_PROBLEM,1
CANONICAL_ENTITY:LUALABA_STATE,1
CANONICAL_ENTITY:LUNDULA,1
CANONICAL_ENTITY:STANLEYVILLE_AUTHORITIES,1
CANONICAL_ENTITY:GIZENGAS_FORCES,1
CANONICAL_ENTITY:GIZENGAS_GOVERNMENT,1
CANONICAL_ENTITY:LUMUMBAS_SUPPORTERS,1
CANONICAL_ENTITY:SOUVANNA_PHOUMA_CABINET,6
CANONICAL_ENTITY:UAR_TROOPS,6
EVENT_CLUSTER:403,9
EVENT_CLUSTER:404,9
EVENT_CLUSTER:405,9
CANONICAL_ENTITY:UNITED_ARAB_REPUBLIC,5
EVENT_CLUSTER:409,6
CANONICAL_ENTITY:SOVIET_FOREIGN_POLICY,1
CANONICAL_ENTITY:PEASANTS,1
CANONICAL_ENTITY:STUDENTS,1
CANONICAL_ENTITY:GOVERNMENT_FORCES,10
CANONICAL_ENTITY:SARY_SHAGAN_TEST_COMPLEX,7
EVENT_CLUSTER:249,6
CANONICAL_ENTITY:GOVERNMENT_TROOPS,1
CANONICAL_ENTITY:SUPREME_SOVIET,1
EVENT_CLUSTER:338,6
EVENT_CLUSTER:339,6
EVENT_CLUSTER:32,10
EVENT_CLUSTER:33,10
EVENT_CLUSTER:34,10
CANONICAL_ENTITY:LEOPOLDVILLE_AUTHORITIES,1
CANONICAL_ENTITY:TRYGVE_LIE,5
EVENT_CLUSTER:492,6
EVENT_CLUSTER:493,6
CANONICAL_ENTITY:KAPUSTIN_YAR_MISSILE_TEST_RANGE,4
EVENT_CLUSTER:248,9
CANONICAL_ENTITY:ICBM_TEST_LAUNCH,1
CANONICAL_ENTITY:ICC_FOR_VIETNAM,1
CANONICAL_ENTITY:ILEO_CABINET,1
CANONICAL_ENTITY:LEONID_SEDOV,5
CANONICAL_ENTITY:PRIME_MINISTER_IKEDA,5
CANONICAL_ENTITY:SOVIET_EMBASSY_IN_WASHINGTON,4
EVENT_CLUSTER:749,7
CANONICAL_ENTITY:INTERNATIONAL_CONFERENCE_ON_LAOS,1
CANONICAL_ENTITY:PARLIAMENTARY_ELECTIONS_IN_IRAN,1
CANONICAL_ENTITY:MULLAH_MUSTAFA_AL_BARZANI,8
EVENT_CLUSTER:463,5
EVENT_CLUSTER:464,5
CANONICAL_ENTITY:IRAQI_NATIONALIST_SENTIMENT,1
CANONICAL_ENTITY:PORTUGUESE_AMBASSADOR,1
CANONICAL_ENTITY:JORDANIAN_BAATHIST_GROUPS,1
CANONICAL_ENTITY:RIMAWI,7
CANONICAL_ENTITY:TYURA_TAM_MISSILE_TEST_RANGE,3
EVENT_CLUSTER:293,8
CANONICAL_ENTITY:KAMINA_RAIL_LINE,1
CANONICAL_ENTITY:LEOPOLDVILLE_CONFERENCE,2
CANONICAL_ENTITY:PROVISIONAL_GOVERNMENT,1
CANONICAL_ENTITY:UN_RETURN_EXPLORATION,1
CANONICAL_ENTITY:KATANGA_OFFICIALS,1
CANONICAL_ENTITY:KHRUSHCHEVS_SPEECH,1
CANONICAL_ENTITY:NEW_PARTY_PROGRAM,1
CANONICAL_ENTITY:NEW_US_ADMINISTRATION,1
CANONICAL_ENTITY:PRESIDENT,1
CANONICAL_ENTITY:PRESIDENT_KENNEDY,3
CANONICAL_ENTITY:SOVIET_PARTY_MEETING_ON_AGRICULTURE,1
CANONICAL_ENTITY:SOVIET_POLICY,2
CANONICAL_ENTITY:UN_POLICY,1
EVENT_CLUSTER:156,3
CANONICAL_ENTITY:KHRUSHCHEVS_SPEECH_ON_WORLD_COMMUNIST_POLICY,1
CANONICAL_ENTITY:PARTY_CENTRAL_COMMITTEE_MEETING,2
CANONICAL_ENTITY:TURKISH_CYPRIOT_MINORITY,1
CANONICAL_ENTITY:WATCH_COMMITTEE,1
CANONICAL_ENTITY:PATHET_LAO_TROOPS,1
CANONICAL_ENTITY:LAOTIAN_ARMY_INTELLIGENCE_UNITS,1
CANONICAL_ENTITY:OPERATIONAL_HEADQUARTERS,1
CANONICAL_ENTITY:LAOTIAN_COALITION_GOVERNMENT,1
CANONICAL_ENTITY:LAOTIAN_CRISIS,1
CANONICAL_ENTITY:UPA,2
CANONICAL_ENTITY:LIBERATION_MOVEMENTS,1
CANONICAL_ENTITY:SOVIET_PROPOSALS,1
CANONICAL_ENTITY:SANTOS_COSTA,4
CANONICAL_ENTITY:MASSA,5
CANONICAL_ENTITY:TUNISIAN_SOLDIERS,5
CANONICAL_ENTITY:MEETING_OF_TUNISIAN_DIPLOMATS,1
CANONICAL_ENTITY:MENSHIKOV,3
CANONICAL_ENTITY:MILITARY_LEADERS,1
CANONICAL_ENTITY:NEW_UNIFIED_CURRENCY,1
CANONICAL_ENTITY:SYRIAN_ECONOMY,1
CANONICAL_ENTITY:UN_ECONOMIC_AND_SOCIAL_COUNCIL,1
CANONICAL_ENTITY:NATIONAL_VOICE_OF_IRAN,4
CANONICAL_ENTITY:NEW_PLAN,1
CANONICAL_ENTITY:SINO_INDIAN_BORDER_TALKS,1
CANONICAL_ENTITY:NEPALI_CONGRESS_LEADERS,1
CANONICAL_ENTITY:NEW_CONGOLESE_GOVERNMENT,1
CANONICAL_ENTITY:UK,9
CANONICAL_ENTITY:NORTHERN_CAMEROONS,1
CANONICAL_ENTITY:UN_DELEGATION,1
CANONICAL_ENTITY:NIGERIAN_TROOPS,4
CANONICAL_ENTITY:NIGERIAN_UN_UNITS,4
CANONICAL_ENTITY:SAIGON,5
CANONICAL_ENTITY:NORTH_VIETNAMESE_IL_14,5
CANONICAL_ENTITY:ORIENTALE_PROVINCE,4
CANONICAL_ENTITY:OUTER_MONGOLIA,3
CANONICAL_ENTITY:US_EMBASSY_IN_KARACHI,1
CANONICAL_ENTITY:SHARPEVILLE_DEMONSTRATIONS,1
CANONICAL_ENTITY:PEACE_AND_NEUTRALITY_COMMITTEE,1
CANONICAL_ENTITY:PETITION_0,1
CANONICAL_ENTITY:PHOUI,1
CANONICAL_ENTITY:POLISH_REGIME,1
CANONICAL_ENTITY:RELIGIOUS_GROUPS,1
CANONICAL_ENTITY:PORTUGUESE_OVERSEAS_MINISTRY,5
CANONICAL_ENTITY:PRAJA_PARISHAD,3
CANONICAL_ENTITY:SOUTH_VIETNAMESE_MILITARY_OPERATIONS,1
CANONICAL_ENTITY:PRESIDENT_TOURE,4
CANONICAL_ENTITY:SPEECH_BY_QASIM,1
CANONICAL_ENTITY:REFORMS,1
CANONICAL_ENTITY:WEALTHY_SALVADORANS,1
CANONICAL_ENTITY:REPUBLIC_OF_TOGO,4
CANONICAL_ENTITY:RIO_DE_JANEIRO,2
CANONICAL_ENTITY:SUPPORTERS,1
CANONICAL_ENTITY:THEOTONIO_PEREIRA,5
CANONICAL_ENTITY:SATELLITE,1
CANONICAL_ENTITY:SOUTH_AFRICANS,1
CANONICAL_ENTITY:SWEDISH_UN_COMMANDER,4
CANONICAL_ENTITY:SOUTH_ATLANTIC,1
CANONICAL_ENTITY:SOVIET_VESSELS,1
CANONICAL_ENTITY:TURKISH_GOVERNMENT,7
CANONICAL_ENTITY:SOVIET_AN_12S,1
CANONICAL_ENTITY:SOVIET_DEPUTY_FOREIGN_MINISTER_ZORIN,1
CANONICAL_ENTITY:SOVIET_SPOKESMAN,1
CANONICAL_ENTITY:SWEDISH_UN_CONTINGENT,4
CANONICAL_ENTITY:SWEDISH_UN_UNIT,4
CANONICAL_ENTITY:TRANSKEI,4
CANONICAL_ENTITY:TRIMBLE,2
CANONICAL_ENTITY:TUN_SEIN,2
CANONICAL_ENTITY:UGANDA,5
CANONICAL_ENTITY:UN_REPRESENTATIVE,1
CANONICAL_ENTITY:VENUS_PROBE,1
CANONICAL_ENTITY:VIKTOR_GRISHIN,4
CANONICAL_ENTITY:VICTOR_LUNDULA,4
CANONICAL_ENTITY:WATCH_COMMITTEE_OF_THE_USIB,2
